dev_esp32,timestamp,altitude,latitude,longitude,journey_id
esp32_device_001,2025-11-04T13:12:35+13:00,0,-36.60482,174.802475,1
esp32_device_001,2025-11-04T13:12:40+13:00,59.8,-36.604832,174.80249,1
esp32_device_001,2025-11-04T13:12:45+13:00,59.7,-36.604836,174.802475,1
esp32_device_001,2025-11-04T13:12:50+13:00,59.2,-36.604836,174.802475,1
esp32_device_001,2025-11-04T13:12:55+13:00,59.1,-36.604843,174.802475,1
esp32_device_001,2025-11-04T13:13:05+13:00,59.2,-36.604832,174.802536,1
esp32_device_001,2025-11-04T13:13:10+13:00,59,-36.604805,174.802597,1
esp32_device_001,2025-11-04T13:13:15+13:00,59.8,-36.604774,174.802658,1
esp32_device_001,2025-11-04T13:13:20+13:00,60.7,-36.604755,174.802689,1
esp32_device_001,2025-11-04T13:13:25+13:00,60.7,-36.604759,174.802704,1
esp32_device_001,2025-11-04T13:13:30+13:00,60.6,-36.604725,174.802719,1
esp32_device_001,2025-11-04T13:13:35+13:00,60.8,-36.604542,174.802628,1
esp32_device_001,2025-11-04T13:13:45+13:00,60.3,-36.603851,174.8022,1
esp32_device_001,2025-11-04T13:13:50+13:00,61.4,-36.603737,174.802155,1
esp32_device_001,2025-11-04T13:14:00+13:00,61.1,-36.603519,174.801514,1
esp32_device_001,2025-11-04T13:14:05+13:00,61,-36.603363,174.800858,1
esp32_device_001,2025-11-04T13:14:10+13:00,60,-36.603176,174.800125,1
esp32_device_001,2025-11-04T13:14:15+13:00,59.9,-36.603115,174.799408,1
esp32_device_001,2025-11-04T13:14:20+13:00,59.2,-36.603432,174.798737,1
esp32_device_001,2025-11-04T13:14:25+13:00,59.4,-36.603828,174.798004,1
esp32_device_001,2025-11-04T13:14:30+13:00,59.7,-36.604221,174.797272,1
esp32_device_001,2025-11-04T13:14:35+13:00,59.4,-36.604588,174.796585,1
esp32_device_001,2025-11-04T13:14:40+13:00,59.1,-36.604805,174.795868,1
esp32_device_001,2025-11-04T13:14:45+13:00,56.8,-36.60495,174.79509,1
esp32_device_001,2025-11-04T13:14:50+13:00,52.5,-36.60511,174.794312,1
esp32_device_001,2025-11-04T13:14:55+13:00,47.4,-36.605194,174.793472,1
esp32_device_001,2025-11-04T13:15:00+13:00,40.9,-36.605106,174.792633,1
esp32_device_001,2025-11-04T13:15:05+13:00,32,-36.605,174.791779,1
esp32_device_001,2025-11-04T13:15:10+13:00,22.8,-36.604897,174.790894,1
esp32_device_001,2025-11-04T13:15:15+13:00,23.1,-36.604908,174.790085,1
esp32_device_001,2025-11-04T13:15:20+13:00,28.3,-36.605015,174.789276,1
esp32_device_001,2025-11-04T13:15:25+13:00,32.9,-36.60508,174.788727,1
esp32_device_001,2025-11-04T13:15:30+13:00,36,-36.605152,174.788177,1
esp32_device_001,2025-11-04T13:15:35+13:00,39.4,-36.60524,174.78746,1
esp32_device_001,2025-11-04T13:15:45+13:00,51.3,-36.60574,174.786148,1
esp32_device_001,2025-11-04T13:15:50+13:00,62.6,-36.606285,174.78566,1
esp32_device_001,2025-11-04T13:15:55+13:00,69.4,-36.606838,174.785156,1
esp32_device_001,2025-11-04T13:16:00+13:00,72.1,-36.607395,174.784653,1
esp32_device_001,2025-11-04T13:16:05+13:00,71,-36.607986,174.784119,1
esp32_device_001,2025-11-04T13:16:08+13:00,67.2,-36.608608,174.783554,1
esp32_device_001,2025-11-04T13:16:13+13:00,65.4,-36.609238,174.78299,1
esp32_device_001,2025-11-04T13:16:18+13:00,67.4,-36.609684,174.782227,1
esp32_device_001,2025-11-04T13:16:23+13:00,70.9,-36.60997,174.781357,1
esp32_device_001,2025-11-04T13:16:28+13:00,75,-36.610386,174.780685,1
esp32_device_001,2025-11-04T13:16:33+13:00,78.9,-36.610992,174.780319,1
esp32_device_001,2025-11-04T13:16:38+13:00,79.6,-36.611496,174.779938,1
esp32_device_001,2025-11-04T13:16:43+13:00,79.2,-36.611782,174.779633,1
esp32_device_001,2025-11-04T13:16:48+13:00,77.5,-36.611855,174.779099,1
esp32_device_001,2025-11-04T13:16:53+13:00,75.5,-36.612003,174.778366,1
esp32_device_001,2025-11-04T13:16:58+13:00,74.8,-36.612232,174.777679,1
esp32_device_001,2025-11-04T13:17:03+13:00,75.3,-36.612541,174.777069,1
esp32_device_001,2025-11-04T13:17:08+13:00,75.8,-36.612858,174.776443,1
esp32_device_001,2025-11-04T13:17:13+13:00,77.1,-36.613178,174.775818,1
esp32_device_001,2025-11-04T13:17:18+13:00,79,-36.613609,174.775284,1
esp32_device_001,2025-11-04T13:17:23+13:00,78.4,-36.614201,174.774994,1
esp32_device_001,2025-11-04T13:17:28+13:00,77,-36.614914,174.774963,1
esp32_device_001,2025-11-04T13:17:33+13:00,75.9,-36.615585,174.774826,1
esp32_device_001,2025-11-04T13:17:38+13:00,74,-36.616188,174.774429,1
esp32_device_001,2025-11-04T13:17:43+13:00,70.8,-36.616787,174.774078,1
esp32_device_001,2025-11-04T13:17:48+13:00,64.8,-36.617451,174.774002,1
esp32_device_001,2025-11-04T13:17:53+13:00,59.4,-36.618084,174.774048,1
esp32_device_001,2025-11-04T13:17:58+13:00,52.8,-36.618702,174.774017,1
esp32_device_001,2025-11-04T13:18:03+13:00,46.5,-36.619282,174.77388,1
esp32_device_001,2025-11-04T13:18:08+13:00,41,-36.619858,174.773712,1
esp32_device_001,2025-11-04T13:18:13+13:00,36.8,-36.620346,174.773621,1
esp32_device_001,2025-11-04T13:18:18+13:00,32.6,-36.62077,174.773529,1
esp32_device_001,2025-11-04T13:18:23+13:00,28.6,-36.621128,174.7733,1
esp32_device_001,2025-11-04T13:18:28+13:00,23.8,-36.621387,174.772903,1
esp32_device_001,2025-11-04T13:18:33+13:00,20,-36.621716,174.772476,1
esp32_device_001,2025-11-04T13:18:38+13:00,20,-36.622093,174.772095,1
esp32_device_001,2025-11-04T13:18:43+13:00,22.6,-36.622475,174.771698,1
esp32_device_001,2025-11-04T13:18:48+13:00,25.8,-36.62286,174.771301,1
esp32_device_001,2025-11-04T13:18:53+13:00,29.3,-36.623249,174.770889,1
esp32_device_001,2025-11-04T13:18:58+13:00,32.4,-36.623615,174.770508,1
esp32_device_001,2025-11-04T13:19:03+13:00,35.1,-36.623955,174.770172,1
esp32_device_001,2025-11-04T13:19:08+13:00,37.8,-36.624359,174.769897,1
esp32_device_001,2025-11-04T13:19:13+13:00,41,-36.624825,174.769775,1
