dev_esp32,timestamp,altitude,latitude,longitude,journey_id
esp32_device_001,2025-10-15T07:19:09+13:00,53.2,-36.60487,174.802505,1
esp32_device_001,2025-10-15T07:19:14+13:00,52.1,-36.60487,174.802505,1
esp32_device_001,2025-10-15T07:19:19+13:00,50.9,-36.60487,174.802505,1
esp32_device_001,2025-10-15T07:19:24+13:00,50.3,-36.60487,174.802505,1
esp32_device_001,2025-10-15T07:19:29+13:00,49.3,-36.60487,174.802505,1
esp32_device_001,2025-10-15T07:19:34+13:00,48.3,-36.60487,174.802505,1
esp32_device_001,2025-10-15T07:19:39+13:00,47.9,-36.604874,174.802505,1
esp32_device_001,2025-10-15T07:19:44+13:00,47.6,-36.60487,174.802505,1
esp32_device_001,2025-10-15T07:19:49+13:00,47.3,-36.60487,174.802505,1
esp32_device_001,2025-10-15T07:19:54+13:00,46.9,-36.60487,174.802505,1
esp32_device_001,2025-10-15T07:19:59+13:00,46.8,-36.604874,174.802505,1
esp32_device_001,2025-10-15T07:20:04+13:00,46.4,-36.604874,174.802505,1
esp32_device_001,2025-10-15T07:20:09+13:00,45.7,-36.604877,174.802505,1
esp32_device_001,2025-10-15T07:20:14+13:00,45,-36.604877,174.802505,1
esp32_device_001,2025-10-15T07:20:19+13:00,44.9,-36.604881,174.802505,1
esp32_device_001,2025-10-15T07:20:24+13:00,44.4,-36.604885,174.802505,1
esp32_device_001,2025-10-15T07:20:29+13:00,44.1,-36.604885,174.802505,1
esp32_device_001,2025-10-15T07:20:34+13:00,44.3,-36.604885,174.802505,1
esp32_device_001,2025-10-15T07:20:39+13:00,44.4,-36.604889,174.802505,1
esp32_device_001,2025-10-15T07:20:44+13:00,44.8,-36.604889,174.802505,1
esp32_device_001,2025-10-15T07:20:49+13:00,44.7,-36.604889,174.802505,1
esp32_device_001,2025-10-15T07:20:54+13:00,44.6,-36.604889,174.802505,1
esp32_device_001,2025-10-15T07:20:59+13:00,45.2,-36.604893,174.802505,1
esp32_device_001,2025-10-15T07:21:04+13:00,45.7,-36.604885,174.802505,1
esp32_device_001,2025-10-15T07:21:09+13:00,46.4,-36.604885,174.802505,1
esp32_device_001,2025-10-15T07:21:14+13:00,47.2,-36.604889,174.802505,1
esp32_device_001,2025-10-15T07:21:19+13:00,47.7,-36.604889,174.802505,1
esp32_device_001,2025-10-15T07:21:24+13:00,48,-36.604889,174.802505,1
esp32_device_001,2025-10-15T07:21:29+13:00,48.2,-36.604893,174.802505,1
esp32_device_001,2025-10-15T07:21:34+13:00,49.1,-36.604897,174.802505,1
esp32_device_001,2025-10-15T07:21:39+13:00,49.8,-36.604897,174.802505,1
esp32_device_001,2025-10-15T07:21:44+13:00,49.9,-36.6049,174.802505,1
esp32_device_001,2025-10-15T07:21:49+13:00,50.2,-36.604904,174.802505,1
esp32_device_001,2025-10-15T07:21:54+13:00,50.3,-36.6049,174.802505,1
esp32_device_001,2025-10-15T07:21:59+13:00,50.2,-36.6049,174.802505,1
esp32_device_001,2025-10-15T07:22:04+13:00,50.9,-36.604904,174.802505,1
esp32_device_001,2025-10-15T07:22:09+13:00,51.5,-36.604908,174.802505,1
esp32_device_001,2025-10-15T07:22:14+13:00,51.6,-36.604908,174.802521,1
esp32_device_001,2025-10-15T07:22:19+13:00,51.8,-36.604912,174.802521,1
esp32_device_001,2025-10-15T07:22:24+13:00,52.1,-36.604916,174.802521,1
esp32_device_001,2025-10-15T07:22:29+13:00,52.4,-36.604916,174.802521,1
esp32_device_001,2025-10-15T07:22:34+13:00,52.8,-36.604916,174.802521,1
esp32_device_001,2025-10-15T07:22:39+13:00,53.2,-36.604916,174.802521,1
esp32_device_001,2025-10-15T07:22:44+13:00,52.9,-36.604916,174.802521,1
esp32_device_001,2025-10-15T07:22:49+13:00,53.1,-36.604916,174.802521,1
esp32_device_001,2025-10-15T07:22:54+13:00,53.2,-36.604919,174.802536,1
esp32_device_001,2025-10-15T07:22:59+13:00,52.9,-36.604919,174.802536,1
esp32_device_001,2025-10-15T07:23:04+13:00,53,-36.604923,174.802536,1
esp32_device_001,2025-10-15T07:23:09+13:00,52.9,-36.604923,174.802536,1
esp32_device_001,2025-10-15T07:23:14+13:00,53.6,-36.604927,174.802536,1
esp32_device_001,2025-10-15T07:23:19+13:00,53.9,-36.604927,174.802536,1
esp32_device_001,2025-10-15T07:23:24+13:00,54,-36.604931,174.802536,1
esp32_device_001,2025-10-15T07:23:29+13:00,53.3,-36.604935,174.802536,1
esp32_device_001,2025-10-15T07:23:34+13:00,53.6,-36.604935,174.802536,1
esp32_device_001,2025-10-15T07:23:37+13:00,53.4,-36.604935,174.802536,1
esp32_device_001,2025-10-15T07:23:42+13:00,53.1,-36.604931,174.802536,1
esp32_device_001,2025-10-15T07:23:47+13:00,52.3,-36.604927,174.802536,1
esp32_device_001,2025-10-15T07:23:52+13:00,52.3,-36.604927,174.802521,1
esp32_device_001,2025-10-15T07:23:57+13:00,51.5,-36.604923,174.802521,1
esp32_device_001,2025-10-15T07:24:02+13:00,50.8,-36.604923,174.802521,1
esp32_device_001,2025-10-15T07:24:07+13:00,51,-36.604916,174.802521,1
esp32_device_001,2025-10-15T07:24:12+13:00,51.4,-36.604912,174.802521,1
esp32_device_001,2025-10-15T07:24:17+13:00,51.5,-36.6049,174.802505,1
esp32_device_001,2025-10-15T07:24:22+13:00,51.5,-36.604893,174.802505,1
esp32_device_001,2025-10-15T07:24:27+13:00,52.3,-36.604889,174.802505,1
esp32_device_001,2025-10-15T07:24:32+13:00,52.8,-36.604889,174.802505,1
esp32_device_001,2025-10-15T07:24:37+13:00,53.3,-36.604877,174.802505,1
esp32_device_001,2025-10-15T07:24:42+13:00,53.9,-36.604874,174.802505,1
esp32_device_001,2025-10-15T07:24:47+13:00,54.5,-36.604866,174.80249,1
esp32_device_001,2025-10-15T07:24:52+13:00,54.4,-36.604866,174.802505,1
esp32_device_001,2025-10-15T07:24:57+13:00,55,-36.604836,174.802505,1
esp32_device_001,2025-10-15T07:25:02+13:00,55.2,-36.604813,174.802567,1
esp32_device_001,2025-10-15T07:25:07+13:00,55.7,-36.604797,174.802628,1
esp32_device_001,2025-10-15T07:25:12+13:00,55.5,-36.604794,174.802689,1
esp32_device_001,2025-10-15T07:25:17+13:00,56.3,-36.604626,174.802689,1
esp32_device_001,2025-10-15T07:25:22+13:00,58.7,-36.604061,174.802338,1
esp32_device_001,2025-10-15T07:25:27+13:00,59,-36.603725,174.802155,1
esp32_device_001,2025-10-15T07:25:32+13:00,55.6,-36.6036,174.801773,1
esp32_device_001,2025-10-15T07:25:37+13:00,53.6,-36.60342,174.801041,1
esp32_device_001,2025-10-15T07:25:42+13:00,52.3,-36.603207,174.800201,1
esp32_device_001,2025-10-15T07:25:47+13:00,52.9,-36.603107,174.799393,1
esp32_device_001,2025-10-15T07:25:52+13:00,54.5,-36.603439,174.798676,1
esp32_device_001,2025-10-15T07:25:57+13:00,56.2,-36.603817,174.797974,1
esp32_device_001,2025-10-15T07:26:02+13:00,56.4,-36.604176,174.797302,1
esp32_device_001,2025-10-15T07:26:07+13:00,56.5,-36.604549,174.796616,1
esp32_device_001,2025-10-15T07:26:12+13:00,54.2,-36.604782,174.795837,1
esp32_device_001,2025-10-15T07:26:17+13:00,50,-36.604946,174.795029,1
esp32_device_001,2025-10-15T07:26:22+13:00,45.4,-36.605114,174.794205,1
esp32_device_001,2025-10-15T07:26:27+13:00,38.6,-36.605179,174.793427,1
esp32_device_001,2025-10-15T07:26:32+13:00,30.1,-36.605095,174.792664,1
esp32_device_001,2025-10-15T07:26:37+13:00,21.3,-36.605003,174.79184,1
esp32_device_001,2025-10-15T07:26:42+13:00,20,-36.604908,174.791031,1
esp32_device_001,2025-10-15T07:26:47+13:00,24.6,-36.604893,174.790192,1
esp32_device_001,2025-10-15T07:26:52+13:00,29.8,-36.605011,174.789337,1
esp32_device_001,2025-10-15T07:26:57+13:00,35.3,-36.605122,174.788498,1
esp32_device_001,2025-10-15T07:27:02+13:00,42.3,-36.605213,174.787659,1
esp32_device_001,2025-10-15T07:27:07+13:00,51.3,-36.605316,174.786865,1
esp32_device_001,2025-10-15T07:27:12+13:00,57.8,-36.605648,174.786209,1
esp32_device_001,2025-10-15T07:27:17+13:00,64.2,-36.606174,174.785706,1
esp32_device_001,2025-10-15T07:27:22+13:00,70.3,-36.606747,174.785187,1
esp32_device_001,2025-10-15T07:27:27+13:00,73.3,-36.607334,174.784653,1
esp32_device_001,2025-10-15T07:27:32+13:00,73.3,-36.607944,174.784119,1
esp32_device_001,2025-10-15T07:27:37+13:00,69.7,-36.608559,174.783569,1
esp32_device_001,2025-10-15T07:27:42+13:00,68.3,-36.609158,174.783035,1
esp32_device_001,2025-10-15T07:27:47+13:00,69.7,-36.609604,174.782364,1
esp32_device_001,2025-10-15T07:27:52+13:00,72,-36.60989,174.781555,1
